decision_date,planned_exec_date,symbol,reason,event,exit_layer
2020-05-22,2020-05-25,09988,trailing_stop: close=198.20 <= stop=199.35,exit_signal,STOP_TRAIL
2020-06-11,2020-06-12,02020,trailing_stop: close=71.25 <= stop=71.49,exit_signal,STOP_TRAIL
2020-07-09,2020-07-10,09988,take_profit: close=261.60 >= target=254.31,exit_signal,TAKE_PROFIT
2020-07-09,2020-07-10,03328,trailing_stop: close=4.79 <= stop=4.79,exit_signal,STOP_TRAIL
2020-07-14,2020-07-15,00939,trailing_stop: close=6.25 <= stop=6.27,exit_signal,STOP_TRAIL
2020-09-07,2020-09-08,01093,trailing_stop: close=15.74 <= stop=16.03,exit_signal,STOP_TRAIL
2020-10-30,2020-11-02,01088,trailing_stop: close=13.40 <= stop=13.43,exit_signal,STOP_TRAIL
2020-11-05,2020-11-06,09618,take_profit: close=361.00 >= target=351.91,exit_signal,TAKE_PROFIT
2020-12-03,2020-12-04,02318,take_profit: close=95.35 >= target=95.34,exit_signal,TAKE_PROFIT
2020-12-07,2020-12-08,01088,trailing_stop: close=14.28 <= stop=14.60,exit_signal,STOP_TRAIL
2020-12-08,2020-12-09,01398,trailing_stop: close=4.77 <= stop=4.79,exit_signal,STOP_TRAIL
2020-12-10,2020-12-11,03328,trailing_stop: close=4.11 <= stop=4.13,exit_signal,STOP_TRAIL
2021-01-28,2021-01-29,03328,trailing_stop: close=4.28 <= stop=4.30,exit_signal,STOP_TRAIL
2021-03-02,2021-03-03,01398,trailing_stop: close=4.99 <= stop=5.01,exit_signal,STOP_TRAIL
2021-03-12,2021-03-15,00941,trailing_stop: close=52.00 <= stop=52.46,exit_signal,STOP_TRAIL
2021-03-31,2021-04-01,00267,take_profit: close=7.36 >= target=7.23,exit_signal,TAKE_PROFIT
2021-04-09,2021-04-12,03328,take_profit: close=4.96 >= target=4.96,exit_signal,TAKE_PROFIT
2021-04-12,2021-04-13,03988,take_profit: close=3.00 >= target=2.99,exit_signal,TAKE_PROFIT
2021-04-14,2021-04-15,00998,take_profit: close=4.10 >= target=4.08,exit_signal,TAKE_PROFIT
2021-04-27,2021-04-28,01398,trailing_stop: close=5.27 <= stop=5.28,exit_signal,STOP_TRAIL
2021-04-27,2021-04-28,00939,break_ma60: close=6.35 < MA60=6.35,exit_signal,STOP_TREND
2021-04-29,2021-04-30,02328,take_profit: close=7.62 >= target=7.57,exit_signal,TAKE_PROFIT
2021-05-11,2021-05-12,00728,trailing_stop: close=2.64 <= stop=2.71,exit_signal,STOP_TRAIL
2021-05-13,2021-05-14,01088,trailing_stop: close=17.24 <= stop=17.32,exit_signal,STOP_TRAIL
2021-05-27,2021-05-28,01093,take_profit: close=12.00 >= target=11.79,exit_signal,TAKE_PROFIT
2021-05-28,2021-05-31,03988,trailing_stop: close=2.94 <= stop=3.09,exit_signal,STOP_TRAIL
2021-06-15,2021-06-16,00267,trailing_stop: close=8.54 <= stop=8.77,exit_signal,STOP_TRAIL
2021-06-17,2021-06-18,09987,trailing_stop: close=513.50 <= stop=518.38,exit_signal,STOP_TRAIL
2021-06-18,2021-06-21,00883,trailing_stop: close=8.66 <= stop=8.69,exit_signal,STOP_TRAIL
2021-07-05,2021-07-06,03328,trailing_stop: close=4.78 <= stop=5.09,exit_signal,STOP_TRAIL
2021-08-25,2021-08-26,00941,trailing_stop: close=48.75 <= stop=49.58,exit_signal,STOP_TRAIL
2021-09-16,2021-09-17,02328,trailing_stop: close=7.15 <= stop=7.15,exit_signal,STOP_TRAIL
2021-10-27,2021-10-28,00386,trailing_stop: close=3.79 <= stop=3.79,exit_signal,STOP_TRAIL
2021-11-01,2021-11-02,02057,trailing_stop: close=231.60 <= stop=234.05,exit_signal,STOP_TRAIL
2021-11-26,2021-11-29,03328,trailing_stop: close=4.68 <= stop=4.70,exit_signal,STOP_TRAIL
2021-12-16,2021-12-17,03968,trailing_stop: close=62.90 <= stop=62.92,exit_signal,STOP_TRAIL
2022-01-28,2022-01-31,01088,trailing_stop: close=19.50 <= stop=19.91,exit_signal,STOP_TRAIL
2022-02-08,2022-02-09,01398,take_profit: close=4.86 >= target=4.86,exit_signal,TAKE_PROFIT
2022-02-17,2022-02-18,00267,take_profit: close=8.96 >= target=8.95,exit_signal,TAKE_PROFIT
2022-03-02,2022-03-03,09633,trailing_stop: close=44.80 <= stop=45.74,exit_signal,STOP_TRAIL
