symbol,entry_date,entry_price,exit_date,exit_price,size,pnl,pnl_pct,hold_days,exit_reason
01519,2025-07-03,7.207199999999999,2025-09-02,9.960030000000001,27700,75894.73031970006,0.3819555444555447,61,trailing_stop: close=10.09 <= stop=10.14
00883,2025-07-23,18.918899999999997,2025-09-17,19.45053,10500,5316.615265500035,0.028100470957614032,56,trailing_stop: close=19.31 <= stop=19.34
00857,2025-07-30,7.557549999999999,2025-09-17,7.35264,26400,-5661.966604799974,-0.02711328406692637,49,trailing_stop: close=7.35 <= stop=7.37
02318,2025-08-15,57.957899999999995,2025-09-17,55.144800000000004,300,-865.4364719999975,-0.048536955272706406,33,trailing_stop: close=55.05 <= stop=55.33
00267,2025-09-09,12.09208,2025-09-23,11.36862,16500,-12180.94689899999,-0.05982924360407804,14,trailing_stop: close=11.33 <= stop=11.48
00700,2025-07-16,520.52,2025-10-08,679.32,300,47375.06520000002,0.3050795358487668,84,time_stop: 持有 82 天 >= 80
09633,2025-07-16,40.89085,2025-10-08,53.396550000000005,4800,59694.16552800002,0.30583125564765723,84,time_stop: 持有 82 天 >= 80
09888,2025-08-26,90.64054999999999,2025-10-13,122.877,1800,57738.077820000006,0.35565152682767276,48,trailing_stop: close=125.90 <= stop=127.12
09999,2025-08-26,215.01479999999998,2025-10-15,227.9718,900,11394.57299400002,0.060260968082197275,50,trailing_stop: close=228.20 <= stop=228.88
01088,2025-10-10,38.798759999999994,2025-11-19,40.39956,5100,7896.230917200033,0.04125905054697632,40,trailing_stop: close=40.44 <= stop=40.94
09633,2025-11-13,56.10604999999999,2025-11-20,51.69825,3500,-15662.527037499956,-0.0785619376163531,7,trailing_stop: close=51.75 <= stop=52.44
03988,2025-11-21,4.73473,2025-12-04,4.4855100000000006,42200,-10763.159078599972,-0.05263658117780723,13,trailing_stop: close=4.48 <= stop=4.56
02318,2025-12-09,61.811749999999996,2026-01-13,69.13080000000001,3200,23133.375872000037,0.11840871678928377,35,trailing_stop: close=68.50 <= stop=69.25
00883,2026-01-16,22.022,2026-02-03,23.19678,9000,10301.617674000017,0.05334574516392698,18,trailing_stop: close=23.22 <= stop=23.23
09987,2026-01-28,389.38899999999995,2026-02-13,430.1694,500,20110.58989000002,0.1047292039579959,16,trailing_stop: close=434.40 <= stop=437.04
00267,2026-01-29,12.47246,2026-02-23,12.287700000000001,16000,-3211.7441599999825,-0.014813436964319693,25,break_ma80: close=12.18 < MA80=12.24
02318,2026-01-30,73.37329999999999,2026-02-27,68.53139999999999,2700,-13313.675213999988,-0.06598994457111773,28,trailing_stop: close=67.85 <= stop=68.31
02057,2026-01-07,171.57139999999998,2026-03-04,180.6192,1100,9694.294544000026,0.052734896375503215,56,trailing_stop: close=182.60 <= stop=182.70
00386,2025-12-19,4.594589999999999,2026-03-05,5.30469,43500,30589.369780500027,0.1545513310219193,76,trailing_stop: close=5.31 <= stop=5.33
01398,2026-01-29,6.546539999999999,2026-03-05,6.3936,30500,-4918.176239999975,-0.023361959141775523,35,break_ma80: close=6.34 < MA80=6.34
00857,2026-01-23,8.63863,2026-04-14,10.86912,23100,51197.919326400035,0.2581995061716964,81,time_stop: 持有 80 天 >= 80
